64750,27,0,6,0.71,0,0,0
65000,27,0,3.33,1.25,1,0,0
65250,27,0,7,2,7.67,0.94,0
65500,25.25,1.3,6.33,1.25,5.67,0.47,0
65750,25.5,1.12,5,1,3.2,1.33,0
66000,27.75,0.43,0,0,4.75,0.83,0
66250,27,0,3.67,2.05,4.33,0.94,0
66500,27,0,6,0.71,4,0.71,0
66750,27.75,0.43,2,1,5,0.71,0
67000,27,0.71,1,0,4,0.71,0
67250,24,0,5.67,0.47,3,1,0
67500,25.75,1.3,6.75,1.48,5.5,1.12,0
67750,27,0,5,2.94,6.25,0.43,0
68000,27,0,5,2,4.75,0.43,0
68250,27,0,6,0,2,1.41,0
68500,27,0,3,2,5,0.82,0
68750,27,0,5,0,4.33,1.25,0
69000,26.5,0.87,5.5,1.12,6,0.71,0
69250,24.75,1.3,3.33,1.25,3.67,2.05,0
69500,27.5,0.5,1,0,6.25,0.43,0
69750,27.25,0.43,4,1.63,6.25,0.43,0
70000,27.5,0.5,4.67,0.47,6.5,0.5,0
70250,27.75,0.43,1,0,7.75,1.3,0
70500,26.5,0.87,4.67,2.05,5.5,1.12,0
70750,24.5,0.87,3.33,1.25,7.5,2.06,0
71000,26.5,0.87,7,2.45,9,0.71,0
71250,27,0,2.67,0.47,5,0.71,0
71500,27,0,6,1.22,4.25,0.83,0
71750,27,0,6,0.82,3.67,0.94,0
72000,27,0,2,0,2.67,1.25,0
72250,26.67,0.47,6.67,0.94,6,0,0
72500,24,0,4.5,1.12,4.67,0.47,0
72750,27.5,0.5,2.5,0.5,6.5,0.5,0
73000,28,0,0,0,5.75,0.83,0
73250,27.75,0.43,0,0,6.25,0.43,0
73500,27.25,0.43,1.5,0.5,5.5,0.87,0
73750,26.67,0.47,6,0,3.5,1.5,0
74000,24.25,0.43,3.5,1.8,4,0.82,0
74250,27,0,3.33,0.47,6,0.82,0
74500,27,0,0,0,2,0.82,0
74750,27,0,1.67,0.94,0,0,0
75000,27,0,0,0,0,0,0
75250,27,0,5,0,3.33,1.89,0
75500,26,1.22,3,0.71,5.25,1.09,0
75750,24.5,0.87,3.75,1.3,3,1.63,0
76000,27,0.82,1,0,5.5,0.5,0
76250,28,0,1,0,5,2.31,0
76500,28,0,0,0,5.67,0.47,0
76750,27.67,0.47,2,0,2.5,1.5,0
77000,26.25,0.83,7.5,1.5,8,0,0
77250,24.5,0.5,5.67,0.47,8.75,0.43,0
77500,27,0,8.25,1.3,8.25,1.48,0
77750,27.25,0.43,3,2,9,0,0
78000,27,0,1,0,8.5,0.5,0
78250,27,0,1,0,9,0.71,0
78500,27,0,5.67,1.25,10.5,1.12,0
78750,26.75,0.43,7.25,1.79,11.75,0.43,0
79000,25,0.71,6.25,1.64,10.75,1.64,0
79250,27,0.71,6.67,2.05,3.5,2.5,0
79500,28.5,0.5,2.5,1.5,7.75,1.48,0
79750,28,0,4,0,8.33,0.94,0
80000,27.75,0.43,1,0,5.5,0.5,0
80250,26.25,0.83,5.67,3.3,5.33,0.47,0
80500,24.67,0.47,3.5,1.66,9.33,0.47,0
80750,27,0,7.5,1.12,8.75,1.09,0
81000,27,0,4,0,7,0.82,0
81250,27,0,3.5,0.5,3,1,0
81500,27.5,0.5,3.25,0.43,1,0,0
81750,27,0,5,0,1.5,0.5,0
82000,27,0,2,0,3.5,2.5,0
82250,26.5,0.87,4,1,5.33,0.47,0
82500,24.67,0.47,3.5,0.5,3.67,1.25,0
82750,27.67,0.47,1,0,5,0.71,0
83000,27.33,0.47,4,1,6.33,0.47,0
83250,27,0,4.25,0.83,4.8,0.4,0
83500,27.67,0.47,1,0,4.67,0.94,0
83750,26.5,0.87,2.67,1.25,2.75,0.83,0
84000,24.75,0.43,2.5,0.5,3,0.82,0
84250,27,0,2.67,0.94,4.75,0.83,0
84500,27.5,0.87,0,0,1,0,0
84750,29.75,0.43,3.5,1.66,0,0,0
85000,29.25,0.83,5.5,0.5,0,0,0
85250,28,0,4.5,1.8,4.33,1.89,0
85500,27.75,0.43,11,1.58,7.5,0.87,0
85750,27,0.71,10.5,1.66,8.25,0.83,0
86000,25,0.71,7.25,0.83,5,2.55,0
86250,26.25,0.83,7.33,1.25,6.33,0.94,0
86500,29,1.22,2.5,0.5,7.25,1.09,0
86750,30,0,2.5,0.5,7.25,0.83,0
87000,29.75,0.43,5.33,0.47,4.25,1.09,0
87250,27.25,0.43,1.67,0.94,3,1,0
87500,27.33,0.47,1,0,2,0,0
87750,29.75,0.43,1.5,0.5,2.33,1.25,0
88000,29,0,1,0,0,0,0
88250,29.5,0.5,0,0,0,0,0
88500,29.5,0.5,0,0,0,0,0
88750,29,0,2,1,0,0,0
89000,29.75,0.43,2.5,0.5,4,0,0
89250,27.25,0.43,0,0,2.67,1.25,0
89500,28.5,1.12,5,0,5.5,0.5,0
89750,29.75,0.43,5,0,6,0.82,0
90000,29,0,3.67,1.89,4.5,1.8,0
90250,29.25,0.43,4.67,0.47,3,1,0
90500,29.67,0.47,1,0,6.33,0.47,0
90750,29.25,0.83,5,0.82,5,0.71,0
91000,27,0,2,0,2.5,0.5,0
91250,28,0.82,0,0,3,0.82,0
91500,30,0,3,0,3,0,0
91750,29.5,0.5,2,0,0,0,0
92000,29.25,0.43,0,0,0,0,0
92250,29.5,0.5,0,0,0,0,0
92500,29.75,0.43,1,0,0,0,0
92750,28.75,1.09,1.5,0.5,3,1,0
93000,27.25,0.43,2,0,3.67,1.25,0
93250,29.75,0.43,4,0,0,0,0
93500,29.67,0.47,3,0,5.33,0.47,0
93750,28.5,0.5,5.25,0.43,2.5,1.5,0
94000,29.67,0.47,4,1,4.67,0.94,0
94250,29.75,0.43,3.67,1.25,4.5,0.5,0
94500,27.5,0.5,2,0,3,0,0
94750,28,1,3,0,3.67,1.25,0
95000,30,0,2,0,2.67,1.25,0
95250,29.75,0.43,1,0,0,0,0
95500,30,0,0,0,1.5,0.5,0
95750,29.75,0.43,0,0,1,0,0
96000,29,0,0,0,0,0,0
96250,29.75,0.43,4,0,4.5,0.5,0
96500,27.25,0.43,0,0,2.67,0.47,0
96750,28.67,1.25,3,2,4.5,0.5,0
97000,30,0,6,1.63,5.5,0.5,0
97250,29.33,0.47,1,0,7,0.82,0
97500,29.75,0.43,3,1.22,6.67,0.47,0
97750,30,0,5.5,0.5,5.5,0.5,0
98000,28.67,0.47,3,0,4.25,1.09,0
98250,27,0,0,0,2.33,1.89,0
98500,28,0.71,6,0,5,1,0
98750,30,0,3.67,1.7,3,1.58,0
99000,29.75,0.43,3,0,0,0,0
99250,30,0,0,0,0,0,0
99500,30,0,0,0,1,0,0
99750,29.33,0.47,0,0,0,0,0
100000,29.5,0.5,4.67,1.25,0,0,0
100250,29,0.82,3.67,0.47,3.33,0.47,0
100500,27,0,2,0,2,0,0
100750,28.75,0.83,6,1,5.33,1.7,0
101000,29.75,0.43,5.75,1.92,7.2,0.75,0
101250,29.5,0.5,1,0,6.75,0.83,0
101500,30,0,5,2.24,6.75,0.43,0
101750,29,0.71,8,0,5.5,1.12,0
102000,27.75,0.43,1,0,5.75,2.95,0
102250,28.5,1.12,6.75,2.49,9.5,1.5,0
102500,30,0,4.5,1.8,11,0,0
102750,30,0,7,2.16,11,0.82,0
103000,30,0,10.25,1.48,12,0.71,0
103250,30,0,12,1.41,14.67,0.47,0
103500,30,0,10,0.82,13,1.22,0
103750,30,0,12.25,0.43,15,0.71,0
104000,28.5,0.5,9.75,1.48,17,1.22,0
104250,30,0,11.67,1.25,15,0.71,0
104500,30,0,10.5,0.87,15.75,0.83,0
104750,30,0,12.5,0.87,16.5,1.12,0
105000,30,0,10.75,0.83,15.5,1.12,0
105250,29.75,0.43,9.25,1.92,14.5,0.5,0
105500,29.5,0.5,11.5,0.87,13,0.71,0
105750,29.75,0.43,11.25,0.43,12.5,0.5,0
106000,30,0,10.5,1.5,12.67,0.94,0
106250,29.75,0.43,11.67,0.47,12,0,0
106500,28.25,1.09,9.5,5.02,15.5,0.5,0
106750,26.75,0.43,6.5,4.61,15,0.71,0
107000,28.33,0.94,10.75,1.3,14,2.16,0
107250,28.75,0.43,12.25,0.43,16.5,1.12,0
107500,29,0.71,12.75,0.83,16,1,0
107750,28.33,0.47,11.67,0.47,16.5,0.87,0
108000,28.75,0.43,8,1.41,15.75,1.48,0
108250,28.75,0.83,7.75,2.17,13,1,0
108500,29.75,0.43,8.33,2.49,13.5,0.87,0
108750,28.5,1.12,6,3.24,11.75,0.43,0
109000,30,0,6,2.16,10.25,1.3,0
109250,29.75,0.43,11.25,1.92,11.75,0.43,0
109500,28.75,0.43,12,0,9.33,0.47,0
109750,28.25,0.43,13,1,9,0.71,0
110000,27.5,0.87,12.75,0.83,9.5,0.87,0
110250,29.67,0.47,9,0.71,8.67,2.05,0
110500,29.67,0.47,12,0,8.33,3.3,0
110750,29.25,0.83,12,0,10.5,0.5,0
111000,29.67,0.47,10.67,1.25,9.25,0.43,0
111250,29.25,0.43,11.5,0.5,11,1.22,0
111500,29.5,0.5,12,0,12,0,0
111750,29.25,0.43,11.25,0.83,10.5,0.5,0
112000,29.5,0.5,11,1,10.5,0.5,0
112250,28.75,0.83,11.25,1.3,11.5,0.87,0
112500,29,0.71,10.75,1.3,10.5,1.12,0
112750,29.75,0.43,5,1.41,10.75,1.09,0
113000,27.5,0.87,8,1,11.5,0.5,0
113250,27.5,0.5,9.25,0.43,10,1,0
113500,27.25,0.43,9,0,11.25,0.83,0
113750,28.75,0.83,6.67,1.7,11.67,0.47,0
114000,29.25,0.43,3.67,0.94,10,0.71,0
114250,28,0.71,8.5,1.5,10.25,1.3,0
114500,29,0.71,9,1.58,11.25,0.43,0
114750,29.75,0.43,5,0.82,10,0.82,0
115000,29,0,8.5,0.5,10.67,1.25,0
115250,28.75,0.43,8.25,1.3,10.75,0.83,0
115500,29.5,0.5,6,1.41,10.25,0.43,0
115750,29.33,0.94,9.67,0.94,11,1.22,0
116000,28.33,0.47,8.33,0.94,10,1.87,0
116250,30,0,5,2.35,7.75,1.92,0
116500,29,0.71,3.75,1.48,11.75,0.43,0
116750,28,0.71,7.75,0.43,10.25,0.83,0
117000,28,0,5.75,1.09,9.75,0.83,0
117250,28.75,0.43,2.75,0.43,10.25,0.43,0
117500,29.5,0.5,0,0,6.5,1.5,0
117750,29,0,3.33,2.05,5.25,1.48,0
118000,29.5,0.5,6.67,0.47,8.75,1.09,0
118250,29.25,0.43,4,0.82,10.25,0.83,0
118500,29.25,0.43,3.75,0.43,11,0.71,0
118750,29.25,0.43,4,0,10.5,0.5,0
119000,29.25,0.43,4,0,10.25,0.83,0
119250,29.5,0.5,2.33,0.94,9.67,0.94,0
119500,29,0,2.67,0.47,10,0.82,0
119750,29,0,2.75,0.43,11,0.82,0
0,35,3.67,16.5,3.77,14,1.63,1
250,28.5,3.35,17.5,3.77,12.25,3.9,1
500,35.5,2.87,15.75,2.86,17.75,5.07,1
750,29.75,12.19,16.25,2.17,20.75,2.59,1
1000,27,2.12,16.75,0.83,24.75,1.64,1
1250,36,5.61,12.25,2.28,19.25,2.68,1
1500,38.5,4.33,16,5.7,15.25,2.38,1
1750,35.25,2.49,16,1.41,15,2.83,1
2000,35.75,7.05,11,4.42,12.5,8.08,1
2250,36,7.04,15,2.12,16.75,4.02,1
2500,23.75,5.49,12.33,2.05,16.75,5.31,1
2750,37,5.05,16.67,2.36,17,1.41,1
3000,39.5,2.18,20.67,2.05,15.67,6.13,1
3250,36.5,2.29,21.33,1.89,12,2.45,1
3500,31.5,7.23,17.25,5.07,15,3.54,1
3750,33,5.72,20.25,0.83,14.33,9.74,1
4000,30.4,2.33,19.5,2.06,22.2,3.31,1
4250,37.5,4.97,12,4.74,13.25,3.03,1
4500,41.33,0.94,18.5,4.09,11.67,7.76,1
4750,38.5,0.5,19,2,16.5,1.5,1
5000,38.5,0.5,19,2,16.5,1.5,1
5250,36.15,3.74,16.5,4.17,14.69,6.12,1
5500,36.15,3.74,16.5,4.17,14.69,6.12,1
5750,32,2.74,17.67,3.68,15,2.16,1
6000,41.25,3.77,15.25,1.79,17.5,1.5,1
6250,38.5,0.5,15.5,3.28,18.5,1.12,1
6500,36,3.67,14.5,2.18,16.75,2.38,1
6750,40.75,6.38,12.25,6.61,14,5.52,1
7000,28.5,1.12,15.25,4.09,14.25,5.12,1
7250,25.25,3.63,14.67,4.92,16.67,1.89,1
7500,39,3.54,16.75,3.27,19.25,2.38,1
7750,29.25,5.67,13,5.83,16,1.22,1
8000,25.67,4.19,17.67,2.05,17.5,3.5,1
8250,39,3.54,13.75,2.59,18.75,1.79,1
8500,30,0.71,14,2.92,19,4.06,1
8750,24.5,3.57,15.5,3.35,16.25,6.3,1
9000,38.25,5.8,12,2.55,18,2.74,1
9250,37.5,1.5,15.33,1.25,18,1.63,1
9500,35.33,1.7,16,1.41,17.25,3.56,1
9750,40.25,3.63,13.75,5.31,15.25,5.67,1
10000,33.75,6.53,5.5,4.15,16.25,4.55,1
10250,31.75,1.3,16.75,5.17,12.75,8.26,1
10500,36.75,3.34,14.75,2.17,16.5,3.84,1
10750,40.5,1.5,17.75,3.11,17,2.45,1
11000,37.75,1.09,16.75,3.49,22,2.35,1
11250,41,2.74,9.5,4.92,14.75,3.56,1
11500,34.5,6.18,13.33,3.4,12.25,7.08,1
11750,28.67,1.7,19.67,1.25,17.5,0.5,1
12000,36,6.36,14,4.06,19.25,1.09,1
12250,41,2.55,10.33,6.24,14.25,3.34,1
12500,37.5,1.5,16.25,3.83,17,3.24,1
12750,39,4.9,21,0,12,3,1
13000,35.67,6.13,11.25,6.18,17.67,4.11,1
13250,23.25,8.7,10.75,4.15,15,6,1
13500,38,5.2,17.75,3.11,12.75,5.26,1
13750,38.67,1.89,16.33,1.25,12.75,2.49,1
14000,35.33,1.7,21.33,0.47,18,1.41,1
14250,37.5,1.5,20.75,1.09,12.75,5.31,1
14500,34.25,5.07,12.5,0.87,18.5,4.09,1
14750,32,3.24,12.25,5.63,18.25,6.3,1
15000,31.5,6.87,14.33,3.3,14.33,3.3,1
15250,40.75,2.68,14.33,4.99,17,1.41,1
15500,36.5,2.5,21.25,0.43,15,4.3,1
15750,37.67,1.25,18.5,2.18,22.33,1.25,1
16000,39.25,6.61,20.75,0.43,18,3.08,1
16250,29.67,2.05,17,1,22.67,1.7,1
16500,25.75,3.27,14.75,2.86,14.5,7.23,1
16750,35.75,5.21,19.75,1.79,21,0.71,1
17000,33.75,1.3,14.25,6.42,17.75,3.7,1
17250,34.25,2.38,13,6.12,13.5,8.14,1
17500,40.25,5.45,14.75,2.68,20,3,1
17750,28.75,4.09,16.75,3.77,20.75,3.42,1
18000,26.25,6.14,12.5,6.06,20.75,5.21,1
18250,40.5,2.69,16.33,4.11,25,1.41,1
18500,36.75,2.28,20.25,4.49,19,5.2,1
18750,35.67,4.03,15,4.12,19.33,1.89,1
19000,36,9.82,15,2.12,15.75,3.9,1
19250,32.75,2.05,16,3.67,19.25,2.28,1
19500,22.33,4.11,20.67,0.47,21.5,2.87,1
19750,36,4.74,14.75,2.68,17.5,4.92,1
20000,38,1.22,21.5,2.5,20.25,3.11,1
20250,36.5,0.5,19.25,2.17,19,1.22,1
20500,37.75,5.49,19,2.74,14.5,3.77,1
